Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","478","Mauritania","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.09","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.44","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","376.88","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","478","Mauritania","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","0.82","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.08","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.41","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","420.98","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","478","Mauritania","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","0.92","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.09","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","0.43","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","443.03","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","478","Mauritania","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","0.96","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.09","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","0.44","E","Estimated value","Estimated Value"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1309","Insecticides","2018","2018","t","357.31","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1309","Insecticides","2019","2019","t","370.28","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1309","Insecticides","2020","2020","t","353.6","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1309","Insecticides","2021","2021","t","393.95","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1309","Insecticides","2022","2022","t","413.87","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1320","Herbicides","2018","2018","t","23.7","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1320","Herbicides","2019","2019","t","23.53","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1320","Herbicides","2020","2020","t","23.2","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1320","Herbicides","2021","2021","t","26.94","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1320","Herbicides","2022","2022","t","29.07","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","0.08","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","0.08","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","0.08","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","0.09","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","0.1","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","0","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","0","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","0","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","0","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","478","Mauritania","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","0","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","771.49","E","Estimated value","Estimated Value"
"RP","Pesticides Use","480","Mauritius","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","9.77","E","Estimated value","Estimated Value"
"RP","Pesticides Use","480","Mauritius","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.6","E","Estimated value","Estimated Value"
"RP","Pesticides Use","480","Mauritius","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","2.5","E","Estimated value","Estimated Value"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","754.73","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","9.55","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.58","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","2.32","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","708.55","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","8.97","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.55","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","2.58","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","705.3","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","8.93","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.54","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","2.46","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","867.77","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","10.98","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.67","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","3","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1309","Insecticides","2018","2018","t","290.47","E","Estimated value","Estimated Value"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1309","Insecticides","2019","2019","t","255.13","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1309","Insecticides","2020","2020","t","272.49","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1309","Insecticides","2021","2021","t","253.58","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1309","Insecticides","2022","2022","t","361.77","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1320","Herbicides","2018","2018","t","279.82","E","Estimated value","Estimated Value"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1320","Herbicides","2019","2019","t","302.6","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1320","Herbicides","2020","2020","t","234.26","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1320","Herbicides","2021","2021","t","267.92","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1320","Herbicides","2022","2022","t","295.8","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","126","E","Estimated value","Estimated Value"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","121.8","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","126.6","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","108.6","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","135","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1341","Plant Growth Regulators","2018","2018","t","50","I","Imputed value","Imputed value"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1341","Plant Growth Regulators","2019","2019","t","50","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","t","50","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1341","Plant Growth Regulators","2021","2021","t","50","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1341","Plant Growth Regulators","2022","2022","t","50","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","25.2","I","Imputed value","Imputed value"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","25.2","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","25.2","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","25.2","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","480","Mauritius","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","25.2","A","Official figure","Data from Questionnaire converted to active ingredients by FAO"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","52.29","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","175","Mayotte","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","2.62","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.18","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","52.29","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","175","Mayotte","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","2.62","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.18","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","52.29","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","175","Mayotte","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","5.34","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.17","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","52.29","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","175","Mayotte","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","8.95","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.17","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","52.29","E","Estimated value","Estimated using net trade"
"RP","Pesticides Use","175","Mayotte","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","8.95","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.16","E","Estimated value","Estimated Value"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1309","Insecticides","2018","2018","t","14.4","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1309","Insecticides","2019","2019","t","14.38","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1309","Insecticides","2020","2020","t","14.38","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1309","Insecticides","2021","2021","t","14.37","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1309","Insecticides","2022","2022","t","14.35","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1320","Herbicides","2018","2018","t","16.84","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1320","Herbicides","2019","2019","t","16.74","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1320","Herbicides","2020","2020","t","16.73","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1320","Herbicides","2021","2021","t","16.73","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1320","Herbicides","2022","2022","t","16.76","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","17.54","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","17.59","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","17.54","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","17.5","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","17.47","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1341","Plant Growth Regulators","2018","2018","t","2.88","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1341","Plant Growth Regulators","2019","2019","t","2.91","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1341","Plant Growth Regulators","2020","2020","t","2.92","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1341","Plant Growth Regulators","2021","2021","t","2.95","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1341","Plant Growth Regulators","2022","2022","t","2.97","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","0.5","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","0.54","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","0.58","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","0.61","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","0.62","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1355","Other Pesticides nes","2018","2018","t","0.13","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1355","Other Pesticides nes","2019","2019","t","0.13","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1355","Other Pesticides nes","2020","2020","t","0.12","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1355","Other Pesticides nes","2021","2021","t","0.12","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","175","Mayotte","5157","Agricultural Use","1355","Other Pesticides nes","2022","2022","t","0.12","E","Estimated value","Estimated using regional or country shares of pesticides"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","13697","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","1.44","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.38","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.83","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","13697","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","1.59","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.38","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.86","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","13697","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","1.46","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.37","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.96","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2021","2021","t","13697","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5159","Use per area of cropland","1357","Pesticides (total)","2021","2021","kg/ha","1.47","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5172","Use per capita","1357","Pesticides (total)","2021","2021","kg/cap","0.37","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5173","Use per value of agricultural production","1357","Pesticides (total)","2021","2021","g/Int$","0.82","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1357","Pesticides (total)","2022","2022","t","13697","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5159","Use per area of cropland","1357","Pesticides (total)","2022","2022","kg/ha","1.47","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5172","Use per capita","1357","Pesticides (total)","2022","2022","kg/cap","0.37","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5173","Use per value of agricultural production","1357","Pesticides (total)","2022","2022","g/Int$","0.9","E","Estimated value","Estimated Value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1309","Insecticides","2018","2018","t","7775","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1309","Insecticides","2019","2019","t","7775","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1309","Insecticides","2020","2020","t","7775","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1309","Insecticides","2021","2021","t","7775","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1309","Insecticides","2022","2022","t","7775","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1320","Herbicides","2018","2018","t","1662","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1320","Herbicides","2019","2019","t","1662","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1320","Herbicides","2020","2020","t","1662","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1320","Herbicides","2021","2021","t","1662","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1320","Herbicides","2022","2022","t","1662","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1331","Fungicides and Bactericides","2018","2018","t","3965","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1331","Fungicides and Bactericides","2019","2019","t","3965","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1331","Fungicides and Bactericides","2020","2020","t","3965","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1331","Fungicides and Bactericides","2021","2021","t","3965","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1331","Fungicides and Bactericides","2022","2022","t","3965","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1345","Rodenticides","2018","2018","t","295","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1345","Rodenticides","2019","2019","t","295","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1345","Rodenticides","2020","2020","t","295","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1345","Rodenticides","2021","2021","t","295","I","Imputed value","Imputed value"
"RP","Pesticides Use","504","Morocco","5157","Agricultural Use","1345","Rodenticides","2022","2022","t","295","I","Imputed value","Imputed value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","t","1154.85","I","Imputed value","Imputed value"
"RP","Pesticides Use","508","Mozambique","5159","Use per area of cropland","1357","Pesticides (total)","2018","2018","kg/ha","0.19","E","Estimated value","Estimated Value"
"RP","Pesticides Use","508","Mozambique","5172","Use per capita","1357","Pesticides (total)","2018","2018","kg/cap","0.04","E","Estimated value","Estimated Value"
"RP","Pesticides Use","508","Mozambique","5173","Use per value of agricultural production","1357","Pesticides (total)","2018","2018","g/Int$","0.26","E","Estimated value","Estimated Value"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","t","1729.11","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5159","Use per area of cropland","1357","Pesticides (total)","2019","2019","kg/ha","0.29","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5172","Use per capita","1357","Pesticides (total)","2019","2019","kg/cap","0.06","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5173","Use per value of agricultural production","1357","Pesticides (total)","2019","2019","g/Int$","0.38","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","t","2215.53","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5159","Use per area of cropland","1357","Pesticides (total)","2020","2020","kg/ha","0.37","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5172","Use per capita","1357","Pesticides (total)","2020","2020","kg/cap","0.07","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
"RP","Pesticides Use","508","Mozambique","5173","Use per value of agricultural production","1357","Pesticides (total)","2020","2020","g/Int$","0.5","A","Official figure","Sum of subcomponents provided in formulated products and converted to active ingredients by FAO"
