soil_soc_0-5cm,soil_soc_5-15cm,soil_soc_15-30cm,soil_soc_30-60cm,soil_soc_60-100cm,soil_soc_100-200cm,soil_cec_0-5cm,soil_cec_5-15cm,soil_cec_15-30cm,soil_cec_30-60cm,soil_cec_60-100cm,soil_cec_100-200cm,soil_phh2o_0-5cm,soil_phh2o_5-15cm,soil_phh2o_15-30cm,soil_phh2o_30-60cm,soil_phh2o_60-100cm,soil_phh2o_100-200cm,soil_clay_0-5cm,soil_clay_5-15cm,soil_clay_15-30cm,soil_clay_30-60cm,soil_clay_60-100cm,soil_clay_100-200cm,soil_silt_0-5cm,soil_silt_5-15cm,soil_silt_15-30cm,soil_silt_30-60cm,soil_silt_60-100cm,soil_silt_100-200cm,soil_sand_0-5cm,soil_sand_5-15cm,soil_sand_15-30cm,soil_sand_30-60cm,soil_sand_60-100cm,soil_sand_100-200cm,soil_Longitude,soil_Latitude,soil_index_right,soil_Country,soil_soil_Longitude,soil_soil_Latitude,Country,Latitude,Longitude,PRECTOTCORR_-12.84,IMERG_PRECTOT_-12.84,PS_-12.84,WS2M_-12.84,WS2M_MAX_-12.84,DATE,PRECTOTCORR_-14.84,IMERG_PRECTOT_-14.84,PS_-14.84,WS2M_-14.84,WS2M_MAX_-14.84,PRECTOTCORR_-16.84,IMERG_PRECTOT_-16.84,PS_-16.84,WS2M_-16.84,WS2M_MAX_-16.84
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-16,0.0,-999.0,100.81,1.55,2.48,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-17,0.0,-999.0,100.77,1.89,3.49,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-18,0.0,-999.0,100.67,2.03,4.3,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-19,0.0,-999.0,100.76,3.14,4.84,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-20,0.0,-999.0,100.91,2.6,4.42,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-21,0.0,-999.0,100.94,3.11,4.64,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-22,0.0,-999.0,100.97,4.53,7.47,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-23,0.0,-999.0,100.96,4.63,8.34,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-24,0.0,-999.0,100.92,3.99,6.8,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-25,0.0,-999.0,100.84,3.9,6.73,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-26,0.0,-999.0,100.9,3.92,6.08,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-27,0.0,-999.0,100.9,4.07,7.03,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-28,0.0,-999.0,100.85,3.9,6.4,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-29,0.0,-999.0,100.86,3.58,6.81,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-30,0.0,-999.0,100.83,3.43,6.76,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-01-31,0.0,-999.0,100.85,3.18,5.86,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-01,0.0,-999.0,100.99,3.74,6.36,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-02,0.0,-999.0,100.87,4.15,6.99,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-03,0.0,-999.0,100.75,4.02,6.87,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-04,0.0,-999.0,100.74,3.38,5.88,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-05,0.0,-999.0,100.79,3.04,5.29,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-06,0.0,-999.0,100.82,4.24,7.33,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-07,0.0,-999.0,100.88,4.31,6.92,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-08,0.0,-999.0,100.78,3.62,5.8,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-09,0.0,-999.0,100.72,2.68,5.15,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-10,0.0,-999.0,100.65,2.71,4.27,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-11,0.0,-999.0,100.52,2.56,4.52,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-12,0.0,-999.0,100.5,2.01,4.65,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-13,0.0,-999.0,100.57,2.08,4.14,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-14,0.0,-999.0,100.7,2.5,4.5,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-15,0.0,-999.0,100.74,3.33,4.43,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-16,0.0,-999.0,100.64,3.26,5.29,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-17,0.0,-999.0,100.54,3.94,7.26,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-18,0.0,-999.0,100.44,3.64,6.41,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-19,0.0,-999.0,100.57,4.62,6.55,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-20,0.0,-999.0,100.6,4.38,7.22,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-21,0.0,-999.0,100.6,4.77,7.55,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-22,0.0,-999.0,100.65,4.66,7.81,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-23,0.0,-999.0,100.71,4.7,8.08,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-24,0.0,-999.0,100.69,3.61,6.03,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-25,0.0,-999.0,100.64,2.96,5.49,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-26,0.0,-999.0,100.49,2.34,3.85,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-27,0.0,-999.0,100.45,2.44,3.77,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-28,0.0,-999.0,100.47,3.24,4.21,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-02-29,0.0,-999.0,100.44,3.32,4.63,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-01,0.0,-999.0,100.38,2.94,4.75,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-02,0.0,-999.0,100.47,2.56,4.02,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-03,0.0,-999.0,100.51,3.34,4.88,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-04,0.0,-999.0,100.53,2.16,3.19,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-05,0.0,-999.0,100.53,2.5,4.93,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-06,0.0,-999.0,100.59,3.3,4.97,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-07,0.0,-999.0,100.59,3.77,5.0,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-08,0.0,-999.0,100.45,3.0,4.02,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-09,0.0,-999.0,100.5,3.32,3.81,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-10,0.0,-999.0,100.56,3.71,4.74,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-11,0.0,-999.0,100.67,3.72,4.5,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-12,0.0,-999.0,100.63,3.12,4.68,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-13,0.0,-999.0,100.6,3.74,4.68,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-14,0.0,-999.0,100.49,2.64,3.55,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-15,0.0,-999.0,100.4,2.55,3.75,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-16,0.0,-999.0,100.39,3.38,5.06,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-17,0.0,-999.0,100.35,3.49,5.49,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-18,0.0,-999.0,100.15,1.91,4.15,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-19,0.0,-999.0,100.1,2.21,3.85,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-20,0.0,-999.0,100.08,1.99,3.34,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-21,0.0,-999.0,100.27,2.88,3.97,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-22,0.0,-999.0,100.27,4.14,5.2,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-23,0.0,-999.0,100.41,4.98,5.97,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-24,0.0,-999.0,100.53,3.89,4.94,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-25,0.0,-999.0,100.6,4.02,5.79,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-26,0.0,-999.0,100.49,3.07,4.88,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-27,0.0,-999.0,100.4,2.51,4.04,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-28,0.0,-999.0,100.5,3.62,6.61,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-29,0.0,-999.0,100.56,4.76,6.31,,,,,
47.0,38.0,29.0,22.0,20.0,22.0,83,78,78,79,81,81,69,68,69,68,69,70,165,155,168,196,212,197,178,179,176,171,169,193,657,666,656,634,619.0,611.0,-14.839045599549346,15.129464580656672,51.0,Senegal,-14.839,15.1295,Gambia,15.13,-14.84,,,,,,2024-03-30,0.0,-999.0,100.47,4.15,5.37,,,,,
